,id_hdv,prop_rec,prop_type,prop_ctry,prop_dep,prop_pro,prop_dis,prop_address,prop_insc,prop_reg_number,prop_tome,prop_value
2064,2-117-2,1, , , , , , , , , , 
2065,2-117-3,1, , , , , , , , , , 
2066,2-118-3,1, , , , , , , , , , 
2067,2-119-3,1,CASA,PERÚ,TACNA ,TACNA ,CORONEL GREGORIO ALBARRACIN LANCHIPA ,LOS PRÓCERES MANZANA 66 LOTE 28 ,SÍ,P20021835 ,23 ,30000.00 
2068,2-119-3,2,CASA,PERÚ,MOQUEGUA ,MARISCAL NIETO ,MOQUEGUA ,C.P. CHEN CHEN MANZANA C LOTE 8 ALTO ANDINOS ,SÍ,0625002 ,8 ,20000.00 
2069,2-120-1,1, , , , , , , , , , 
2070,2-120-2,1, , , , , , , , , , 
2071,2-120-3,1, , , , , , , , , , 
2072,2-120-4,1,VIVIENDA,PERÚ,AREQUIPA ,AREQUIPA ,AREQUIPA ,CALLE AGUA MARINA 210 ,SÍ,11154853 ,2051 ,157000.00 
2073,2-120-5,1, , , , , , , , , , 
2074,2-120-6,1, , , , , , , , , , 
2075,2-121-1,1,VIVIENDA,PERÚ,ICA ,ICA ,LA TINGUIÑA ,CALLE MOSCU MZNA Q2 LOTE 19 ,SÍ,7028813 ,55036050 ,40000.00 
2076,2-121-1,2,TERRENO,PERÚ,MADRE DE DIOS ,TAMBOPATA ,TAMBOPATA ,SECTOR ALTA CACHUELA KM 13 ,SÍ,05003191 ,4632 ,60000.00 
2077,2-121-2,1, , , , , , , , , , 
2078,2-122-1,1,TERRENO,PERÚ,HUANUCO ,HUANUCO ,AMARILIS ,AV. LOMA UMBROZA S/N H2A H01 ,SÍ,11065404 ,1 ,100000.00 
2079,2-122-2,1, , , , , , , , , , 
2080,2-122-3,1, , , , , , , , , , 
2081,2-123-1,1,INMUEBLE (CASA),PERÚ,LIMA ,LIMA ,LA MOLINA ,CANNES 175 SOL DE LA MOLINA ,SÍ,45083330 ,0000257087 ,1521923.00 
2082,2-123-2,1,CASA,PERÚ,LIMA ,HUAURA ,HUAURA ,CP. EL SOL MZ. I LT. 08 ,SÍ,P18028651 ,2015 - 00006585 ,41557.11 
2083,2-123-3,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. MANUEL OLGUIN 745 DPTO 1203 TORRE B ,SÍ,13221211 ,0000000/000000 ,139002.81 
2084,2-123-3,2,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. MANUEL OLGUIN 755 ESTAC DOBLE 391 SOTANO 5. URB EL DERBY 755 ,SÍ,13220054 ,000000/000000 ,24930.26 
2085,2-123-3,3,DEPOSITO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. MANUEL OLGUIN 755 DEPOSIT 408 SOTANO 5 URB EL DERBY ,SÍ,13220266 ,0000000/000000 ,4898.91 
2086,2-123-3,4,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. CIRCUNVALACION DEL CLUB EL GOLF LOS INCAS 148 DPTO 1502 URB. CLUB EL GOLF LOS INCAS ,NO, , ,203718.33 
2087,2-123-3,5,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AV. CIRCUNVALACION DEL CLUB EL GOLF LOS INCAS 146 EST. 64 MZ 1 LT 4 URB CLUB GOLF LOS INCAS ,NO, , ,17060.78 
2088,2-123-4,1,VIVIENDA,PERÚ,JUNIN ,HUANCAYO ,EL TAMBO ,PSJE LAS ISLAS 518A ,NO, , ,162949.58 
2089,2-123-4,2,TERRENO,PERÚ,JUNIN ,CHUPACA ,CHUPACA ,SAN MIGUEL DE PINCHA S/N ,NO, , ,201.28 
2090,2-124-2,1, , , , , , , , , , 
2091,2-125-1,1, , , , , , , , , , 
2092,2-125-2,1, , , , , , , , , , 
2093,2-125-3,1,INMUEBLE,PERÚ,CALLAO ,CALLAO ,CALLAO ,MANZANA B 1 LOTE 21 URBANIZACION 3 DE OCTUBRE ,SÍ,70335689 ,000000 ,1170.00 
2094,2-126-2,1, , , , , , , , , , 
2095,2-126-3,1, , , , , , , , , , 
2096,2-126-5,1,CASA,PERÚ,AREQUIPA ,AREQUIPA ,CAYMA ,MZ B LT 13 Y 14 SECCION 4 URB BELLAMONTE ,SÍ,11364811 ,11364811 ,6000000.00 
2097,2-126-5,2,CASA,PERÚ,AREQUIPA ,AREQUIPA ,CAYMA ,MZ B LT 13 Y 14 SECCION 14 DEPARTAMENTO 301 URB BELLOMONTE ,SÍ,11364821 ,11364821 ,1500000.00 
2098,2-126-5,3,CASA,PERÚ,AREQUIPA ,AREQUIPA ,ALTO SELVA ALEGRE ,CRUCE CHILINA MZ K LT9 ,SÍ,55109358 ,6109746 ,300000.00 
2099,2-126-5,4,TERRENO,PERÚ,AREQUIPA ,AREQUIPA ,CAYMA ,RESIDENCIAL QUINTA SAMAY G-5 ,SÍ,11109027 ,11109027 ,350000.00 
2100,2-126-5,5,TERRENO,PERÚ,AREQUIPA ,AREQUIPA ,SACHACA ,PT ARANCOTA MZ A LT 35 ZONA A ,SÍ,55133999 ,6134451 ,32000.00 
2101,2-126-6,1, , , , , , , , , , 
2102,2-127-2,1, , , , , , , , , , 
2103,2-127-3,1,VIVIENDA,PERÚ,APURIMAC ,ABANCAY ,ABANCAY ,JR. AREQUIPA 906 ,SÍ,11021588 ,0.0 ,50000.00 
2104,2-127-3,2,VIVIENDA,PERÚ,APURIMAC ,ABANCAY ,ABANCAY ,JR. AREQUIPA 904 ,SÍ,02020995 ,0.0 ,200000.00 
2105,2-128-1,1, , , , , , , , , , 
2106,2-128-2,1, , , , , , , , , , 
2107,2-128-3,1, , , , , , , , , , 
2108,2-129-1,1,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,MZ K LOTE 1 URB. LAS CAPULLANAS ,SÍ,03048243 ,001 ,516800.00 
2109,2-129-1,2,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,AV. ARCOMAYO S/N SECTOR LA TULPUNA ,SÍ,11120485 ,001 ,2745500.00 
2110,2-129-2,1, , , , , , , , , , 
2111,2-129-3,1,INMUEBLE,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,AV. MÁRTIRES DE UCHURACAY S/N ,SÍ,11157924 ,17/12/15 / G0001 ,257200.00 
2112,2-129-5,1,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,LOS BAÑOS DEL INCA ,PAMPA DE LA CULEBRA ,NO, , ,20000.00 
2113,2-129-6,1,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,PAMPA HUACARIZ C.P. U.C.78050 ,SÍ,11034190 ,03 ,3500.00 
2114,2-130-1,1,CASA TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,ENCAÑADA ,SECTOR EL MANGLE ,SÍ,02198630 ,103619 ,10000.00 
2115,2-130-1,2,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,ENCAÑADA ,SECTOR EL MANGLE ,SÍ,02198633 ,103620 ,5000.00 
2116,2-130-1,3,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,ENCAÑADA ,SECTOR EL MANGLE ,SÍ,02224845 ,102533 ,5000.00 
2117,2-130-1,4,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,CALLE LOS CEDROS 312 ,NO, , ,15000.00 
2118,2-130-1,5,TERRENO,PERÚ,LA LIBERTAD ,CHEPEN ,CHEPEN ,CHEPEN ,NO, , ,20000.00 
2119,2-130-1,6,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,CASERIO PLAN MANZANAS ,NO, , ,10000.00 
2120,2-130-1,7,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,JIRON SAN FRANCISCO 125 ,NO, , ,10000.00 
2121,2-130-2,1,TERRENO,PERÚ,CAJAMARCA ,SAN IGNACIO ,CHIRINOS ,SECTOR HUARANGO-EL HIGUERON ,NO, , ,50000.00 
2122,2-130-2,2,TERRENO,PERÚ,CAJAMARCA ,SAN IGNACIO ,CHIRINOS ,SECTOR HUARANGO-PARCELA LOMA SECA ,NO, , ,70000.00 
2123,2-130-2,3,TERRENO,PERÚ,CAJAMARCA ,SAN IGNACIO ,TABACONAS ,TAMBORAPA ,NO, , ,50000.00 
2124,2-130-3,1,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,CALLE SECTOR NATASHA ALTA-MZ. E. LTE 17 ,SÍ,55090849 ,14090849 ,582500.00 
2125,2-130-4,1, , , , , , , , , , 
2126,2-130-5,1, , , , , , , , , , 
2127,2-130-6,1,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,LOS BAÑOS DEL INCA ,CASERIO SHAULLO CHICO ,NO, , ,1347.28 
2128,2-131-2,1,VIVIENDA,PERÚ,CAJAMARCA ,JAEN ,JAEN ,PROLONGACIÓN ORELLANA 998 ,SÍ,02003289 ,3462 ,120000.00 
2129,2-131-3,1, , , , , , , , , , 
2130,2-131-4,1, , , , , , , , , , 
2131,2-131-5,1, , , , , , , , , , 
2132,2-131-6,1,VIVIENDA,PERÚ,CAJAMARCA ,SAN MIGUEL ,SAN MIGUEL ,PROLONGACIÓN 28 DE JULIO 256 ,SÍ,P32008272 ,00001 ,61720.97 
2133,2-132-1,1, , , , , , , , , , 
2134,2-132-2,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,BREÑA ,JIRON CENTENARIO 482 DPTO 12002 ,SÍ,13352306 ,2017 ,269.00 
2135,2-133-3,1, , , , , , , , , , 
2136,2-133-4,1,CASA,PERÚ,SAN MARTIN ,LAMAS ,BARRANQUITA ,JR. LORETO S/N ,SÍ,2013-00033220 ,P45003114 ,2000.00 
2137,2-134-1,1,TERRENO,PERÚ,UCAYALI ,CORONEL PORTILLO ,YARINACOCHA ,AH STA. ROSA LIMA MZ A LT 15 ,NO, , ,100000.00 
2138,2-135-1,1,TERRENO,PERÚ,UCAYALI ,PADRE ABAD ,PADRE ABAD ,JJ.VV. HUGO SOSA MZ C LT 15 ,NO, , ,7701.60 
2139,2-135-1,2,TERRENO,PERÚ,UCAYALI ,PADRE ABAD ,PADRE ABAD ,JJ.VV. HUGO SOSA MZ C LT 16 ,NO, , ,70000.00 
2140,2-135-2,1, , , , , , , , , , 
2141,2-135-3,1, , , , , , , , , , 
2142,2-136-1,1, , , , , , , , , , 
2143,2-136-2,1, , , , , , , , , , 
2144,2-136-3,1, , , , , , , , , , 
2145,2-136-4,1,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,HUANCHACO ,BOLOGNESI N°456 ,SÍ,55059780 ,. ,64946.00 
2146,2-136-5,1,TERRENO,PERÚ,LA LIBERTAD ,ASCOPE ,CASA GRANDE ,UBICACION RURAL RAZURI PREDIO MOCAN Y ANEXOS PARCELA 10963 ,SÍ,044001804 ,. ,45000.00 
2147,2-136-7,1,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,MZ B LOTE 19 AAHH 20 DE ABRIL ,SÍ,03005380 ,.. ,7000.00 
2148,2-137-1,1,CASA,PERÚ,TUMBES ,ZARUMILLA ,ZARUMILLA ,CENTRO POBLADO ZARUMILLA MZ 63 LOTE 16 ,SÍ,P15128659 ,- ,30000.00 
2149,2-137-3,1, , , , , , , , , , 
2150,2-138-1,1,CASA,PERÚ,TACNA ,TACNA ,TACNA ,URB. VILLA MARIA DEL TRIUNFO G-5 ,NO, , ,173595.59 
2151,2-138-1,2,TERRENO,PERÚ,TACNA ,TACNA ,TACNA ,CALLE HIPOLITO UNANUE 636 MZ. C LOTE 05 ,NO, , ,10642.90 
2152,2-138-2,1,CASA,PERÚ,TACNA ,TACNA ,ALTO DE LA ALIANZA ,AVENIDA INTERNACIONAL N°143 ,SÍ,P20008474 ,00000000000/000000 ,173056.39 
2153,2-138-2,2,COMERCIAL,PERÚ,TACNA ,TACNA ,TACNA ,AVENIDA CORONEL MENDOZA CENTRO COMERCIAL TUPAC AMARU I A-23 ,SÍ,11013696 ,-2071 ,11118.42 
2154,2-138-2,3,COMERCIAL,PERÚ,TACNA ,TACNA ,TACNA ,AVENIDA CORONEL MENDOZA C.C. TUPAC AMARU I A-24 ,SÍ,11013697 ,-2071 ,10556.09 
2155,2-138-3,1,TERRENO,PERÚ,TACNA ,TACNA ,CORONEL GREGORIO ALBARRACIN LANCHIPA ,ASOC. VIV. LA UNION MZ. 108 LOTE 14 ,SÍ,P11025961 ,00000000000/000000 ,3220.00 
2156,2-139-1,1,PREDIO URBANO,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR. FEDERICO SÁNCHEZ 266 - 268 ,SÍ,05005759 ,7740 ,900000.00 
2157,2-139-1,2,PREDIO URBANO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,PJE. LAS FLORES S/N ,SÍ,07004986 ,0026-427 ,250000.00 
2158,2-139-1,3,PREDIO URBANO,PERÚ,SAN MARTIN ,SAN MARTIN ,LA BANDA DE SHILCAYO ,JR. SINCHI ROCA S/N ,SÍ,11009305 ,0026-427 ,250000.00 
2159,2-139-2,1, , , , , , , , , , 
2160,2-139-4,1, , , , , , , , , , 
2161,2-140-1,1,CASA,PERÚ,ICA ,ICA ,ICA ,CALLE INDEPENDENCIA 143 ,SÍ,0201 ,8019 ,32490.23 
2162,2-140-1,2,CASA,PERÚ,ICA ,ICA ,SANTIAGO ,SANTIAGO ,SÍ,1100 ,7897 ,12000.00 
2163,2-140-1,3,CASA,PERÚ,ICA ,ICA ,ICA ,TAMARIX T18-A ,SÍ,1111 ,3270 ,504147.96 
2164,2-140-2,1, , , , , , , , , , 
2165,2-140-3,1,CASA,PERÚ,ICA ,ICA ,ICA ,LA ANGOSTURA ,NO, , ,500.00 
2166,2-140-3,2,LOTE,PERÚ,ICA ,ICA ,ICA ,DUNAS DE LA FLORIDA ,NO, , ,30.00 
2167,2-140-3,3,CASA,PERÚ,ICA ,ICA ,ICA ,VILLA SARAJA ,NO, , ,0.00 
2168,2-140-4,1, , , , , , , , , , 
2169,2-141-1,1,INMUEBLE RURAL,PERÚ,LAMBAYEQUE ,LAMBAYEQUE ,LAMBAYEQUE ,PARCELA 11621 SIALUPE HUAMANTANGA ,SÍ,11086889 ,0 ,10000.00 
2170,2-141-1,2,INMUEBLE RURAL,PERÚ,LAMBAYEQUE ,LAMBAYEQUE ,LAMBAYEQUE ,UC 65399 SIALUPE HUAMANTANGA ,SÍ,11036892 ,0 ,10000.00 
2171,2-141-1,3,CASA,PERÚ,LAMBAYEQUE ,LAMBAYEQUE ,LAMBAYEQUE ,"MZ. 35, LOTE 29 ",SÍ,55116907 ,0 ,80000.00 
2172,2-141-3,1, , , , , , , , , , 
2173,2-141-4,1, , , , , , , , , , 
2174,2-142-1,1, , , , , , , , , , 
2175,2-142-2,1, , , , , , , , , , 
2176,2-142-3,1,INMUEBLE,PERÚ,AYACUCHO ,LA MAR ,TAMBO ,BARRIO VISTA ALEGRE S/N ,SÍ,P000000O1 ,P00000001 ,0.00 
2177,2-143-1,1, , , , , , , , , , 
2178,2-143-3,1, , , , , , , , , , 
2179,2-145-1,1, , , , , , , , , , 
2180,2-145-2,1,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,AVENIDA AURELIO PASTOR K11 305 ,NO, , ,300000.00 
2181,2-145-3,1, , , , , , , , , , 
2182,2-145-4,1,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,JESUS ,CENTRO POBLADO LA HUARACLLA ,NO, , ,15000.00 
2183,2-145-4,2,TERRENO,PERÚ,CAJAMARCA ,CAJAMARCA ,SAN JUAN ,CENTRO POBLADO LA HUAYLLA ,NO, , ,1500.00 
2184,2-145-5,1, , , , , , , , , , 
2185,2-145-6,1, , , , , , , , , , 
2186,2-146-1,1,CASA,PERÚ,CUSCO ,CUSCO ,WANCHAQ ,URB. LOS ALAMOS B-5 ,SÍ,02058415 ,C05 ,600000.00 
2187,2-146-2,1,INMUEBLE,PERÚ,CUSCO ,CUSCO ,CUSCO ,URB. MAGISTERIAL K-5 ,SÍ,02043485 ,3260662 ,260000.00 
2188,2-146-2,2,INMUEBLE,PERÚ,CUSCO ,CUSCO ,CUSCO ,URB MAGISTERIAL K-7 DPTO 101 ,SÍ,11020330 ,0038 ,127680.00 
2189,2-146-2,3,INMUEBLE,PERÚ,LIMA ,LIMA ,MIRAFLORES ,CALLE COMANDANTE ESPINAR 435 DPTO 907 ,SÍ,55250860 ,3260662 ,90000.00 
2190,2-146-2,4,INMUEBLE,PERÚ,CUSCO ,CALCA ,CALCA ,CALLE GRAU NRO 45 ,NO, , ,18000.00 
2191,2-146-3,1,VIVIENDA,PERÚ,CUSCO ,CANCHIS ,SICUANI ,JR. OLIVARES S/N ,NO, , ,39.40 
2192,2-146-4,1, , , , , , , , , , 
2193,2-146-5,1, , , , , , , , , , 
2194,2-147-1,1,INMUEBLE,PERÚ,AMAZONAS ,UTCUBAMBA ,BAGUA GRANDE ,AV CHACHAPOYAS 1804 - 1806 ,SÍ,02010529 ,0001-037 ,400000.00 
2195,2-147-1,2,PREDIO RURAL,PERÚ,AMAZONAS ,UTCUBAMBA ,CAJARURO ,MISQUIYACU BAJO - PREDIO SAN FERMIN N° 2 ,SÍ,02020509 ,5901 ,80000.00 
2196,2-147-1,3,INMUEBLE,PERÚ,AMAZONAS ,UTCUBAMBA ,BAGUA GRANDE ,AV CHACHAPOYAS ESQ. JR CASTILLA ,SÍ,11006543 ,34001885 ,100000.00 
2197,2-147-1,4,INMUEBLE,PERÚ,AMAZONAS ,UTCUBAMBA ,BAGUA GRANDE ,MZ. SL64 - LOTE 7 SECTOR SAN LUIS ,SÍ,11013894 ,34005335 ,40000.00 
2198,2-147-1,5,PREDIO RURAL,PERÚ,AMAZONAS ,UTCUBAMBA ,BAGUA GRANDE ,SECTOR ÑUNYA TEMPLE ,SÍ,11029658 ,000 ,160000.00 
2199,2-147-1,6,PREDIO RURAL,PERÚ,AMAZONAS ,UTCUBAMBA ,BAGUA GRANDE ,SECTOR ÑUNYA TEMPLE ,SÍ,11029659 ,000 ,280000.00 
2200,2-147-1,7,INMUEBLE,PERÚ,LAMBAYEQUE ,CHICLAYO ,CHICLAYO ,MZ B LOTE 11 URB. MIRAFLORES II ETAPA ,SÍ,02023435 ,32961 ,350000.00 
2201,2-147-2,1,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,AV PRINCIPAL LOTE 05 ,SÍ,02000015 ,103 ,40000.00 
2202,2-147-3,1,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,JR MARAÑON 301 ,SÍ,02000257 ,908 ,150000.00 
2203,2-147-3,2,INMUEBLE,PERÚ,LIMA ,LIMA ,SURQUILLO ,AV RECABARRE 1300 ,NO, , ,500000.00 
2204,2-147-3,3,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,JR COMERCIO ,SÍ,02000075 ,626 ,80000.00 
2205,2-147-3,4,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,JR LOS CEDROS 225-A ,SÍ,02000202 ,892 ,120000.00 
2206,2-147-3,5,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,JR LOS CEDROS 225-B ,SÍ,02000207 ,893 ,120000.00 
2207,2-147-3,6,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,JR LIBERTAD 361 ,SÍ,02014699 ,12028 ,90000.00 
2208,2-147-3,7,INMUEBLE,PERÚ,AMAZONAS ,BAGUA ,BAGUA ,JR LA LIBERTAD 361 - MZA 154 - LTE 4 ,SÍ,11021547 ,34011757 ,120000.00 
2209,2-148-2,1, , , , , , , , , , 
2210,2-148-5,1, , , , , , , , , , 
2211,2-149-1,1,DEPARTAMENTO,PERÚ,AREQUIPA ,AREQUIPA ,YANAHUARA ,"URBANIZACION SANTA CECILIA MZ, E LOTE 1 C ",SÍ,1108208 ,REGISTRO: 29294781 ,50000.00 
2212,2-149-2,1,INMUEBLE,PERÚ,AREQUIPA ,AREQUIPA ,MARIANO MELGAR ,B. FLORES 208 URB. SAN LORENZO ,NO, , ,119800.32 
2213,2-149-3,1, , , , , , , , , , 
2214,2-149-4,1, , , , , , , , , , 
2215,2-149-5,1,INMUEBLE,PERÚ,AREQUIPA ,AREQUIPA ,SOCABAYA ,AMPLIACION SOCABAYA MZ J LOTE12 ,SÍ,11095146 ,2007 ,16000.00 
2216,2-149-6,1,TERRENO,PERÚ,AREQUIPA ,AREQUIPA ,CAYMA ,UBICACION RURAL CARRETERA CABRERIAS KM 3 U.C. PARTE A ,SÍ,04008709 ,352978 ,250000.00 
2217,2-150-1,1, , , , , , , , , , 
2218,2-150-2,1, , , , , , , , , , 
2219,2-150-3,1,PREDIO,PERÚ,AREQUIPA ,AREQUIPA ,JOSE LUIS BUSTAMANTE Y RIVERO ,URB. JUAN MANUEL POZA C C-36 ,SÍ,01152470 ,01770993 ,87220.69 
2220,2-150-3,2,PREDIO,PERÚ,PUNO ,PUNO ,PUNO ,URB. CHANU CHANU B-729 LTE ,SÍ,- ,- ,88239.00 
2221,2-150-3,3,TERRENO,PERÚ,PUNO ,PUNO ,PUNO ,URB.AZIRUNI III CHIPA ,SÍ,- ,- ,2430.00 
2222,2-150-4,1, , , , , , , , , , 
2223,2-150-5,1,PREDIO,PERÚ,PUNO ,PUNO ,PUNO ,T. SAN CARLOS 8A 2 ,SÍ,1 ,36 ,21693.00 
2224,3-1-1,1,TERRENO,PERÚ,PUNO ,SAN ROMAN ,JULIACA ,URB. JUAN EL BUENO MZ C-6 LT 5 ZONA 2 BLOQUE G ,SÍ,11039724 ,TOMO 0076 ,11322.00 
2225,3-1-2,1,TERRENO,PERÚ,PUNO ,SAN ROMAN ,JULIACA ,"AV. AMAZONAS MZ-G12, LT-30 URB. TAPARACHI ",NO, , ,15390.00 
2226,3-1-3,1,TERRENO,PERÚ,AREQUIPA ,AREQUIPA ,CERRO COLORADO ,"LT-01I, MZ-G SECTOR V APIPA ",SÍ,11353344 ,32513 ,148.00 
2227,3-1-3,2,TERRENO,PERÚ,PUNO ,SAN ROMAN ,JULIACA ,JR. ALCON 517 ,NO, , ,59.00 
2228,3-1-5,1,CASA,PERÚ,PUNO ,PUNO ,PUNO ,JR DEZA N 795 ,NO, , ,696.00 
2229,3-1-5,2,TERRENO,PERÚ,PUNO ,PUNO ,PUNO ,JALLIGUAYA ,NO, , ,28.00 
2230,3-2-1,1,INMUEBLE,PERÚ,ANCASH ,SANTA ,NUEVO CHIMBOTE ,AV. ARGENTINA MZ C2 LOTE 1 URB. PACIFICO ,SÍ,PO9061209 ,0 ,68450.00 
2231,3-2-2,1,CASA,PERÚ,PIURA ,PIURA ,CASTILLA ,URB. BOSQUE MZ I LOTE 20 ,NO, , ,400000.00 
2232,3-2-2,2,INMUEBLE,PERÚ,PIURA ,MORROPON ,MORROPON ,PROLONGACION ADRIANZEN MZ C LTE. 1 ,NO, , ,450000.00 
2233,3-2-2,3,INMUEBLE,PERÚ,PIURA ,PIURA ,CASTILLA ,MZA F LTE 7 3RA ETAPA A.H. LA PRIMAVERA ,NO, , ,80000.00 
2234,3-2-3,1,CASA,PERÚ,ANCASH ,HUARAZ ,INDEPENDENCIA ,AV PANORAMICA S/N ,NO, , ,0.00 
2235,3-2-3,2,CASA,PERÚ,ANCASH ,HUARAZ ,INDEPENDENCIA ,JR INGLATERRA S/N ,NO, , ,0.00 
2236,3-2-4,1,CASA,PERÚ,LA LIBERTAD ,TRUJILLO ,LAREDO ,SAN JOSE 739 ,NO, , ,200000.00 
2237,3-2-5,1,TERRENO,PERÚ,ANCASH ,SANTA ,CHIMBOTE ,JR M. URETA MZ 22 LOTE 18-A ,SÍ,11073403 ,0 ,926640.00 
2238,3-3-4,1,CASA,PERÚ,ANCASH ,HUARAZ ,INDEPENDENCIA ,AV PANORAMICA S/N ,NO, , ,0.00 
2239,3-3-4,2,CASA,PERÚ,ANCASH ,HUARAZ ,INDEPENDENCIA ,JR INGLATERRA S/N ,NO, , ,0.00 
2240,3-4-1,1,TERRENO,PERÚ,CUSCO ,LA CONVENCION ,SANTA ANA ,S/N ,SÍ,11000103 ,0171 ,75.00 
2241,3-4-3,1,VIVIENDA,PERÚ,CUSCO ,CUSCO ,CUSCO ,CONDOMINIO INGENIERIA II A-102 ,NO, , ,45000.00 
2242,3-4-3,2,VIVIENDA,PERÚ,CUSCO ,CUSCO ,CUSCO ,UNB MAGISTERIO FORTUNATO L. HERRERA 231 DEPTO 202 ,NO, , ,120000.00 
2243,3-4-3,3,VIVIENDA RURAL,PERÚ,CUSCO ,URUBAMBA ,URUBAMBA ,C.C. CCATAN ,SÍ,11069114 ,01 ,85000.00 
2244,3-4-3,4,OFICINA,PERÚ,CUSCO ,CUSCO ,WANCHAQ ,EDIFICIO EL REBLE 604 ,NO, , ,40000.00 
2245,3-4-3,5,OFICINA,PERÚ,CUSCO ,CUSCO ,WANCHAQ ,TORRE EMPRESARIAL LOS INCAS OF 404 ,SÍ,11116682 ,1 ,45000.00 
2246,3-4-3,6,OFICINA,PERÚ,CUSCO ,CUSCO ,WANCHAQ ,TORRE EMPRESARIAL LOS INCAS OFI 706 ,SÍ,11175093 ,1 ,45000.00 
2247,3-4-5,1,TERRENO,PERÚ,CUSCO ,CUSCO ,POROY ,S/N ,NO, , ,40.00 
2248,3-5-1,1,CASA,PERÚ,LORETO ,MAYNAS ,IQUITOS ,CALLE BRASIL 556 ,SÍ,00019705 ,12366 ,263860.00 
2249,3-5-1,2,CASA,PERÚ,LORETO ,MAYNAS ,IQUITOS ,"PUEBLO JOVEN BARTRA DIAZ, MZ G, LT. 9 ",SÍ,12043151/55043010 ,12043151 ,877000.00 
2250,3-5-1,3,CASA,PERÚ,LORETO ,MAYNAS ,IQUITOS ,CALLE BRASIL 554 ,SÍ,11002061 ,12364 ,99120.00 
2251,3-5-2,1, , , , , , , , , , 
2252,3-5-3,1,CASA,PERÚ,LORETO ,MAYNAS ,PUNCHANA ,CALLE AUGUSTO FREYRE N° 1850 ,SÍ,55023966 ,12024067 ,93456.88 
2253,3-5-3,2,CASA,PERÚ,LORETO ,MAYNAS ,PUNCHANA ,CALLE MANCO CAPAC N° 405 ,SÍ,55019915 ,12020000 ,25017.92 
2254,3-5-3,3,CASA,PERÚ,LORETO ,MAYNAS ,IQUITOS ,"CALLE PASCUAL ALEGRE MZ. ""B"" LT 4-A ",SÍ,55045032 ,12045362 ,82276.60 
2255,3-5-3,4,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,MAGDALENA DEL MAR ,JR. LORENZO ROCKOVICH N° 165 DTO. 202 ,SÍ,12383670 ,0000 ,119310.03 
2256,3-5-3,5,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,MAGDALENA DEL MAR ,JR. LORENZO ROCKOVICH N° 139 - EST. 04 ,SÍ,12383651 ,0000 ,12043.27 
2257,3-5-3,6,DEPOSITO,PERÚ,LIMA ,LIMA ,MAGDALENA DEL MAR ,JR. LORENZO ROCKOVICH N° 139 DPSTO. 03 ,SÍ,12383660 ,0000 ,2884.44 
2258,3-5-4,1,CASA INMUEBLE,PERÚ,LORETO ,MAYNAS ,SAN JUAN BAUTISTA ,"CALLE MADRID MZ ""G"" LT 19 ",SÍ,P12050273 ,000 ,57152.53 
