,id_hdv,univ_rec,univ_name,has_univ_complete,univ_career,univ_gradute,univ_bachelorette,univ_year,univ_title,univ_title_year
1606,3-22-2,1,ESCUELA SUPERIOR DE FORMACIÓN ARTÍSTICA PÚBLICA FRANCISCO LASO ,NO,EDUCACIÓN ARTÍSTICA ,NO,NO, ,NO, 
1607,3-22-3,1,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN ,SÍ,CIENCIAS CONTABLES Y FINANCIERAS ,SÍ,SÍ,2006 ,SÍ,2007 
1608,3-23-1,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU ,SÍ,AGRONOMIA ,SÍ,SÍ,1997 ,SÍ,1999 
1609,3-23-3,1,ALAS PERUANAS ,SÍ,INGENIERÍA AMBIENTAL ,SÍ,SÍ,2019 ,NO, 
1610,3-24-1,1,UNIVERSIDAD CONTINENTAL ,SÍ,ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES ,SÍ,SÍ,2019 ,NO, 
1611,3-24-3,1,UNIVERSIDAD RICARDO PALMA ,NO,INGENIERÍA CIVIL ,NO,NO, ,NO, 
1612,3-24-5,1,UNIVERSIDAAD CONTINENTAL ,SÍ,ECONOMÍA ,SÍ,SÍ,2017 ,SÍ,2018 
1613,3-24-5,2,UNIVERSIDAD CONTINENTAL ,NO,INGENIERIA CIVIL ,NO,NO, ,NO, 
1614,3-25-1,1,UNIVERSIDAD SEÑOR DE SIPAN ,SÍ,ADMINISTRACIÓN ,NO,NO, ,NO, 
1615,3-25-2,1,UNIVERSIDAD PRIVADA ANTENOR ORREGO ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1997 ,SÍ,1998 
1616,3-25-3,1,LOS ANGELES DE CHIMBOTE ,NO,DERECHO Y CIENCIAS POLITICAS ,NO,NO, ,NO, 
1617,3-25-4,1,UNIVERSIDAD PRIVADA SAN PEDRO SEDE - SULLANA ,SÍ,ENFERMERIA ,SÍ,SÍ,2019 ,NO, 
1618,3-25-5,1,CESAR VALLEJO - FILIAL PIURA ,NO,DERECHO Y CIENCIAS POLÍTICAS , , , , , 
1619,3-25-6,1, , , , , , , , 
1620,3-25-7,1, , , , , , , , 
1621,3-26-1,1,UNIVERSIDAD PRIVADA TELESUP ,SÍ,INGENERIA AGROINDUSTRIAL ,SÍ,SÍ,2010 ,SÍ,2012 
1622,3-26-2,1, , , , , , , , 
1623,3-26-3,1,UNIVERSIDAD SAN LUIS DE GONZAGA DE ICA ,SÍ,ADMINISTRACIÓN DE EMPRESAS ,SÍ,SÍ,1993 ,SÍ,1997 
1624,3-26-4,1,UNIVERSIDAD PRIVADA ADA A BYRON ,SÍ,CONTABILIDAD ,NO,NO, ,NO, 
1625,3-27-1,1,UNIVERSIDAD SAN AGUSTIN DE AREQUIPA ,SÍ,EDUCACION ,SÍ,SÍ, ,SÍ, 
1626,3-27-2,1,UNIVERSIDAD NACIONAL FEDERICO VIRRAREAL ,SÍ,ECONOMIA ,SÍ,SÍ, ,NO, 
1627,3-27-3,1,UNIVERSIDAD PARTICULAR JOSE CARLOS MARIATEGUI ,SÍ,DERECHO ,NO,NO, ,NO, 
1628,3-28-1,1,UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE ,SÍ,ADMINISTRACION DE EMPRESAS ,SÍ,SÍ,2017 ,NO, 
1629,3-28-2,1,UNIVERSIDAD PARTICULAR INCA GARCILASO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2012 ,SÍ,2015 
1630,3-28-3,1,UNIVERSIDAD SAN PEDRO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2018 ,SÍ,2019 
1631,3-28-4,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,OBSTETRICIA ,SÍ,SÍ,1998 ,SÍ,1998 
1632,3-29-1,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2006 ,SÍ,2007 
1633,3-29-2,1,UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO ,SÍ,INGENIERÍA FORESTAL ,SÍ,SÍ,2010 ,SÍ,2011 
1634,3-29-2,2,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2017 ,SÍ,2019 
1635,3-29-3,1,UNIVERSIDAD ANDINA DEL CUSCO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2005 ,SÍ,2008 
1636,3-30-1,1,UNIVERSIDAD INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1995 ,SÍ,1996 
1637,3-30-2,1,PONTIFICA UNIVERSIDAD CATOLICA DEL PERU ,NO,DERECHO Y CIENCIAS POLITICAS , , , , , 
1638,3-30-3,1,UNIVERSIDAD DEL PACIFICO ,SÍ,ECONOMIA ,SÍ,SÍ,1987 ,SÍ,1988 
1639,3-30-4,1, , , , , , , , 
1640,3-30-5,1,UNIVERSIDAD DE LIMA ,SÍ,DERECHO ,SÍ,SÍ,2006 ,SÍ,2007 
1641,3-30-6,1,UNIVERSIDAD SAN IGNACIO DE LOYOLA ,SÍ,CONTABILIDAD ,SÍ,SÍ,2017 , , 
1642,3-30-7,1,UNIVERSIDAD FEDERICO VILLARREAL ,SÍ,MEDICINA ,SÍ,SÍ,1997 ,SÍ,1997 
1643,3-30-7,2,UNIVERSIDAD NACIONAL SAN MARCOS ,SÍ,GERIATRÍA ,SÍ,SÍ,2015 ,SÍ,2015 
1644,3-30-8,1,INCA GARCILASO DE LA VEGA ,SÍ,LICENCIADO EN EDUCACIÓN SECUNDARIA ,SÍ,SÍ,2006 ,SÍ,2008 
1645,3-30-9,1, , , , , , , , 
1646,3-30-10,1,INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2017 , , 
1647,3-30-11,1,UNIVERSIDAD INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2008 ,SÍ,2008 
1648,3-30-11,2,UNIVERSIDAD DE HUÁNUCO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ, ,SÍ,2008 
1649,3-30-12,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,SÍ,PSICOLOGÍA ,SÍ,SÍ,1983 ,SÍ,1986 
1650,3-30-13,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,NO,DERECHO Y CIENCIAS POLÍTICOS ,NO,NO, ,NO, 
1651,3-30-14,1,UNIVERSIDAD SAN IGNACIO DE LOYOLA ,SÍ,ADMINISTRACIÓN DE EMPRESAS ,NO,NO, , , 
1652,3-30-14,2,UNIVERSIDAD SAN MARTIN NDE PORRES ,NO,ADMINISTRACIÓN DE EMPRESAS ,NO,NO, ,NO, 
1653,3-30-15,1,SAN MARTIN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,2014 ,SÍ,2015 
1654,3-30-16,1,INCA GARCILASO DE LA VEGA ,SÍ,CONTABILILDAD ,SÍ,SÍ,2010 ,SÍ,2013 
1655,3-30-16,2,UNIVERSIDAD PARTICULAR DE CHICLAYO ,SÍ,CONTADOR PUBLICO ,SÍ,SÍ,2014 ,SÍ,2014 
1656,3-30-18,1,UNIVERSIDAD PERUANA DE LOS ANDES ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2014 ,SÍ,2015 
1657,3-30-18,2,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2014 ,SÍ,2015 
1658,3-30-19,1,UNIVERSIDAD SAN PEDRO DE CHIMBOTE ,SÍ,EDUCACION ,SÍ,SÍ,2013 ,SÍ,2014 
1659,3-30-19,2,ESCUELA MILITAR DE CHORRILLOS ,SÍ,BACHILLER EN CIENCIAS MILITARES ,SÍ,SÍ,2008 ,SÍ,2008 
1660,3-30-20,1,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS ,SÍ,DERECHO ,SÍ,SÍ,2015 ,SÍ,2016 
1661,3-30-21,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1977 ,SÍ,1978 
1662,3-30-22,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIA POLITICA ,SÍ,SÍ,2000 ,SÍ,2002 
1663,3-30-23,1, , , , , , , , 
1664,3-30-24,1,UNIVERSIDAD DE LIMA ,SÍ,DERECHO ,SÍ,SÍ,2007 ,SÍ,2008 
1665,3-30-25,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,ENFERMERIA ,SÍ,SÍ,1988 ,SÍ,1988 
1666,3-30-25,2,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,SEGUNDA ESPECIALIDAD NO ESCOLARIZADA EN ENFERMERÍA DOCENCIA EN ENFERMERÍA , , , ,SÍ,2007 
1667,3-30-26,1,UNIVERSIDAD FEDERICO VILLAREAL ,SÍ,INGENIERIA CIVIL ,SÍ,SÍ,2015 ,SÍ,2016 
1668,3-30-27,1,UNIVERSIDAD SEÑOR DE SIPAN ,SÍ,DERECHO ,SÍ,SÍ,2013 ,SÍ,2013 
1669,3-30-28,1,INCA GARCILASO DE LA VEGA ,SÍ,EDUCACION ,SÍ,SÍ,1993 ,SÍ,1995 
1670,3-30-29,1,UNIDA - PARAGUAY ,SÍ,ADMINISTRACION DE NEGOCIOS INTERNACIONALES ,SÍ,SÍ,2017 ,SÍ,2017 
1671,3-30-30,1,UNIVERSIDAD DE LIMA ,SÍ,COMUNICACION ,SÍ,SÍ,2018 ,NO, 
1672,3-30-30,2,UNIVERSIDAD DE LIMA ,SÍ,COMUNICACION ,SÍ,SÍ,2018 ,NO, 
1673,3-30-31,1,SAN MARTIN DE PORRES ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2016 ,SÍ,2018 
1674,3-30-33,1,UNIVERSIDAD PERUANA UNION ,SÍ,ENFERMERIA ,SÍ,SÍ,1995 ,NO, 
1675,3-30-33,2,UNIVERSIDAD NACIONAL DEL CALLAO ,SÍ,ECONOMIA ,SÍ,SÍ,2009 ,SÍ,2012 
1676,3-30-34,1,INCA GARCILASO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2010 ,SÍ,2011 
1677,3-30-35,1,UNIVERSIDAD SNA IGNACIO DE LOYOLA ,SÍ,ADMINISTRACION ,SÍ,SÍ,2006 ,SÍ,2008 
1678,3-30-36,1,UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES ,SÍ,OBSTETRICIA ,SÍ,SÍ,1995 ,SÍ,1997 
1679,3-31-1,1,UNIVERSIDAD PRIVADA DE PUCALLPA ,SÍ,INGIENERIA DE SISTEMAS ,SÍ,SÍ,2014 ,SÍ,2015 
1680,3-31-2,1,UNIVERSIDAD CESAR VALLEJO ,SÍ,EDUCACION SECUNDARIA ,SÍ,SÍ,2007 ,SÍ,2008 
1681,3-31-3,1, , , , , , , , 
1682,3-32-1,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,DERECHO Y CIENCIAS POLITICAS , , , ,SÍ,1996 
1683,3-32-2,1,FEDERAL RURAL DE RIO DE JANEIRO BRASIL ,SÍ,INGENIERO AGRONOMO , , , ,SÍ,1970 
1684,3-32-3,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,NO,CIENCIAS DE LA COMUNICACIÓN , , , , , 
1685,3-32-4,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,CIENCIAS DE LA COMUNICACION , , , ,SÍ,2009 
1686,3-33-1,1,UNIVERSDAD PARTICULAR SAN MARTÍN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1976 ,SÍ,1977 
1687,3-33-3,1,"UNIVERSIDAD NACIONAL ""FEDERICO VILLARREAL"" ",SÍ,EDUCACIÓN ,SÍ,SÍ,2001 ,SÍ,2018 
1688,3-33-3,2,"UNIVERSIDAD NACIONAL ""FEDERICO VILLARREAL"" ",SÍ,EDUCACIÓN ,SÍ,SÍ,2001 ,SÍ,2018 
1689,3-33-3,3,"UNIVERSIDAD NACIONAL ""FEDERICO VILLARREAL"" ",SÍ,EDUCACIÓN ,SÍ,SÍ,2001 ,SÍ,2018 
1690,3-34-1,1,UNIVERSIDAD DANIEL ALCIDES CARRION ,SÍ,INGENIERIA DE SISTEMAS Y COMPUTACION ,NO,NO, , , 
1691,3-34-2,1,UNIIVERSIDAD DE HUANUCO ,NO,DERECHO Y CIENCIAS POLITICAS ,NO,NO, ,NO, 
1692,3-34-3,1,DANIEL ALCIDES CARRION ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2001 ,SÍ,2002 
1693,3-35-1,1,UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA ,NO,INGENIERIA CIVIL , , , ,NO, 
1694,3-35-2,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,EDUCACION SECUNDARIA - LENGUA Y LITERATURA ,SÍ,SÍ,2009 ,NO, 
1695,3-35-3,1,UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DE HUAMANGA ,SÍ,CIENCIAS DE LA COMUNICACION ,SÍ,SÍ,2011 ,SÍ,2012 
1696,3-36-1,1,UNIVERSIDAD DE SAN MARTÍN DE PORRES ,SÍ,ADMINISTRACIÓN ,SÍ,SÍ,1987 ,NO, 
1697,3-36-1,2,INCA GARCILASO DE LA VEGA ,NO,ADMINISTRACIÓN ,NO,NO, ,SÍ,2011 
1698,3-37-1,1,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO ,SÍ,INGENIERÍA ELECTRÓNICA ,SÍ,SÍ,2015 ,NO, 
1699,3-37-2,1,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,SÍ,ESCUELA PROFESIONAL DE ZOOTECNIA ,SÍ,SÍ,2017 ,SÍ,2018 
1700,3-37-2,2,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO ,NO,EDUCACIÓN SECUNDARIA ,NO,NO, ,NO, 
1701,3-37-3,1,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES ,SÍ,EDUCACIÓN ,SÍ,SÍ,2000 ,SÍ,2001 
1702,3-37-5,1,UNIVERSIDAD PERUANA AUSTRAL DEL CUSCO ,NO,CIENCIAS CONTABLES Y FINANCIERAS ,NO,NO, ,NO, 
1703,3-38-1,1,UNIVERSIDAD DE CHICLAYO ,SÍ,DERECHO Y CIENCIA POLÍTICA ,SÍ,SÍ,2006 ,SÍ,2006 
1704,3-38-2,1,UNIVERSIDAD PARTICULAR DE CHICLAYO ,SÍ,DERECHO ,SÍ,SÍ,2001 ,SÍ,2003 
1705,3-38-3,1,UNIVERSIDAD SAN MARTIN DE PORRAS ,NO,CIENCIAS ADMINISTRATIVAS ,NO,NO, , , 
1706,3-38-4,1,UNIVERSIDAD CATOLICA SANTO TORIBIO DE MOGROVEJO ,NO,DERECHO ,NO,NO, , , 
1707,3-38-5,1,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1995 ,SÍ,1997 
1708,3-39-1,1,UNIVERSIDAD PRIVADA ANTENOR ORREGO ,SÍ,DERECHO ,SÍ,SÍ,2009 ,SÍ,2009 
1709,3-39-2,1,UNIVERSIDAD CESAR VALLEJO ,SÍ,PSICOLOGIA ,SÍ,SÍ,2004 ,SÍ,2004 
1710,3-39-3,1,UNIVERSIDAD NACIONAL DE TRUJILLO ,SÍ,FISICO ,SÍ,SÍ,2002 ,SÍ,2004 
1711,3-39-4,1,ESCUELA DE BELLAS ARTES MACEDONIO DE LA TORRE ,SÍ,EDUCACIÓN ARTISTICA ,SÍ,SÍ,2013 ,SÍ, 
1712,3-39-5,1,CESAR VALLEJO ,NO,INGENIERIA Y SISTEMAS ,NO,NO, ,NO, 
1713,3-39-6,1,UNIVERSIDAD PRIVADA DEL NORTE ,SÍ,INGENIERIA INDUSTRIAL ,SÍ,SÍ,2013 ,NO, 
1714,3-39-7,1,UNIVERSIDAD PRIVADA DEL NORTE ,NO,PSICOLOGIA , , , , , 
1715,3-40-1,1,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES ,SÍ,EDUCACIÓN ,SÍ,SÍ,2001 ,SÍ,2006 
1716,3-40-1,2,UNIVERSIDAD TECNOLOGICA DE LOS ANDES ,SÍ,DERECHO ,SÍ,SÍ,2006 ,SÍ,2007 
1717,3-40-2,1, , , , , , , , 
1718,3-40-3,1,UNIVERSIDAD TECNOLOGICA DE LOS ANDES ,SÍ,ENFERMERIA ,SÍ,SÍ,2003 ,SÍ,2004 
1719,3-41-1,1, , , , , , , , 
1720,3-41-2,1, , , , , , , , 
1721,3-41-3,1,UNIVERSIDAD INCA GARCILAZO DE LA VEGA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,2014 ,SÍ,2015 
1722,3-41-5,1,SAN MARTIN DE PORRES ,NO,ADMINISTRACION DE EMPRESAS ,NO,NO, ,NO, 
1723,3-41-5,2,CONTINENTAL ,SÍ,DERECHO ,SÍ,SÍ,2014 ,SÍ,2015 
1724,3-42-1,1,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL ,SÍ,INGENIERÍA INDUSTRIAL ,SÍ,SÍ,2000 ,SÍ,2002 
1725,3-42-2,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,1992 ,SÍ,1995 
1726,3-42-3,1,INCA GARCILAZO DE LA VEGA ,NO,CIENCIAS ECONOMICAS ,NO,NO, ,NO, 
1727,3-42-4,1, , , , , , , , 
1728,3-42-5,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,1997 ,SÍ,1998 
1729,3-42-6,1,UNIVERSIDAD DE LIMA ,SÍ,DERECHO ,SÍ,SÍ,2013 ,SÍ,2014 
1730,3-42-8,1,UNIVERSIDAD DE PIURA ,SÍ,DERECHO ,SÍ,SÍ,2000 ,SÍ,2001 
1731,3-42-9,1,UNIVERSIDAD DE SAN MARTÍN DE PORRES ,SÍ,DERECHO Y CIENCIA POLÍTICA ,SÍ,SÍ,2004 ,SÍ,2005 
1732,3-42-10,1, , , , , , , , 
1733,3-42-11,1,UNIVERSIDAD DE LIMA ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ,1992 ,SÍ,1994 
1734,3-42-12,1,SIMON BOLIVAR ,SÍ,CIENCIAS DE LA COMUNICACIÓN Y PUBLICIDAD ,NO,NO, ,NO, 
1735,3-42-13,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,NO,EDUCACIÓN ,NO,NO, ,NO, 
1736,3-42-14,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,1995 ,SÍ,1995 
1737,3-42-15,1,UNIVERSIDAD CIENTÍFICA DEL SUR ,SÍ,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES ,NO,NO, ,NO, 
1738,3-42-16,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,DERECHO Y CIENCIAS POLÍTICAS ,SÍ,SÍ,2011 ,SÍ,2014 
1739,3-42-17,1,UNIVERSIDAD DE CIENCIAS APLICADAS ,NO, , , , , , 
1740,3-42-18,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,INGENIERÍA INDUSTRIAL ,SÍ,SÍ,1998 ,SÍ,2006 
1741,3-42-19,1,SAN MARTIN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,2013 ,SÍ,2014 
1742,3-42-20,1,UNIVERSIDAD DEL SALVADOR BUENOS AIRES ARGENTINA ,NO,CIENCIAS POLITICAS ,NO,NO, ,NO, 
1743,3-42-21,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,MEDICINA ,SÍ,SÍ,1986 ,SÍ,1986 
1744,3-42-22,1, , , , , , , , 
1745,3-42-23,1,UNIVERSIDAD SAN IGNACIO DE LOYOLA ,SÍ,ADMINISTRACIÓN HOTELERA ,SÍ,SÍ,2006 ,NO, 
1746,3-42-24,1,UNIVERSIDAD TECNOLÓGICA DEL PERÚ ,SÍ,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES ,SÍ,SÍ,2013 ,SÍ,2015 
1747,3-42-25,1,PONTIFICI UNIVERSIDAD CATOLICA DEL PERU ,NO,GESTION Y ALTA DIRECCION , , , , , 
1748,3-42-26,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU ,SÍ,PSICOLOGIA ,SÍ,SÍ,2015 ,NO, 
1749,3-42-27,1, , , , , , , , 
1750,3-42-28,1, , , , , , , , 
1751,3-42-29,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,ENFERMERIA ,SÍ,SÍ,1997 ,SÍ,1997 
1752,3-42-31,1,UNIVERSIDAD SAN MARTIN DE PORRES ,SÍ,INGENIERIA DE COMPUTACION Y SISTEMAS ,SÍ,SÍ,2013 ,SÍ,2014 
1753,3-42-32,1,SAN MARTIN DE PORRES ,SÍ,CIENCIAS DE LA COMUNICACIÓN ,SÍ,SÍ,2009 ,SÍ,2015 
1754,3-42-34,1,UNIVERSIDAD DE LIMA ,SÍ,ADMINISTRACIÓN DE EMPRESAS ,SÍ,SÍ,1996 , , 
1755,3-42-35,1, , , , , , , , 
1756,3-42-36,1,ESCUELA MILITAR DE CHORRILLOS ,SÍ,CIENCIAS MILITARES ,SÍ,SÍ,2008 ,SÍ,2009 
1757,3-42-36,2,SEÑOR DE SIPÁN ,SÍ,ADMINISTRACIÓN ,SÍ,SÍ,2015 ,SÍ,2015 
1758,3-42-36,3,UNIVERISDAD SEÑOR DE SIPAN ,SÍ,ADMINISTRACION ,SÍ,SÍ,2015 ,SÍ,2015 
1759,3-43-1,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU ,SÍ,INGENIERÍA QUÍMICA ,SÍ,SÍ,1998 ,SÍ,2000 
1760,3-43-2,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU ,SÍ,CIENCIAS DE LA COMUNICACIÓN ,SÍ,SÍ,2012 ,SÍ,2012 
1761,3-43-3,1, , , , , , , , 
1762,3-43-5,1,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU ,SÍ,INGENIERIA ELECTRCA ,SÍ,SÍ,1987 ,SÍ,2006 
1763,3-44-1,1,ALAS PERUANAS ,SÍ,INGENIERIA INDUSTRIAL ,SÍ,SÍ,2017 , , 
1764,3-44-2,1,UNIVERSIDAD CATOLICA DE SANTA MARIA - AREQUIPA ,SÍ,CIENCIAS JURIDICAS Y POLITICAS - DERECHO ,SÍ,SÍ,1988 ,SÍ,1989 
1765,3-44-3,1, , , , , , , , 
1766,3-45-1,1,UNMSM ,SÍ,DERECHO Y CIENCIAS POLITICAS ,SÍ,SÍ, ,SÍ,2015 
1767,3-45-2,1,UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES ,SÍ,DERECHO ,SÍ,SÍ,1994 ,SÍ,1995 
1768,3-45-3,1, , , , , , , , 
1769,3-45-4,1,UNIVERSIDAD DE LIMA ,NO,ADMINISTRACION DE MPRESAS ,NO,NO, ,NO, 
1770,3-46-1,1,UNIVERSIDAD ALAS PERUANAS ,NO,INGENIERÍA CIVIL ,NO,NO, ,NO, 
1771,3-46-1,2,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION ,NO,ZOOTECNIA ,NO,NO, ,NO, 
1772,3-46-2,1,ESCUELA LATINOAMERICANA DE MEDICINA ,SÍ,DOCTORA EN MEDICINA ,NO,NO, ,SÍ,2012 
1773,3-46-3,1,UNIVERSIDAD DANIEL ALCIDES CARRION ,NO,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN ,NO,NO, ,NO, 
1774,3-47-1,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,DERECHO ,SÍ,SÍ,1969 ,SÍ,1972 
1775,3-47-2,1,UNIVERSIDAD PRIVADA CESAR VALLEJO ,SÍ,DERECHO ,SÍ,SÍ,2017 ,SÍ,2018 
1776,3-47-3,1,UNIVERSIDAD RICARDO PALMA ,SÍ,CIENCIAS ECONOMICAS Y CONTABLES ,SÍ,SÍ,1974 ,NO, 
1777,3-47-4,1,UNIVERSIDAD PARTICULAR INCA GARCILASO DE LA VEGA ,SÍ,SOCIOLOGIA ,SÍ,SÍ,1985 , , 
1778,3-47-11,1,UNIVERSIDAD CESAR VALLEJO ,SÍ,ARQUITECTURA ,SÍ,SÍ,2018 ,NO, 
1779,3-47-12,1,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMATICA UPCI ,NO,DERECHO Y CIENCIAS POLITICAS , , , , , 
1780,3-47-15,1, , , , , , , , 
1781,3-47-16,1,UNIVERSIDAD PARTICULAR INCA GARCILASO DE LA VEGA ,SÍ,CIENCIAS CONTABLES Y FINANZAS CORPORATIVAS ,SÍ,SÍ,2005 ,SÍ,2006 
1782,3-47-17,1,UNIVERSIDAD RICARDO PALMA ,SÍ,ARQUITECTURA ,SÍ,SÍ,1979 ,SÍ,2001 
1783,3-47-18,1,UNIVERSIDAD INCA GARCILASO DE LA VEGA ,SÍ,EDUCACION ,SÍ,SÍ,1996 ,SÍ,1998 
1784,3-47-18,2,UNIVERSIDAD TECNOLOGICA DEL PERU ,SÍ, ,SÍ,SÍ,2012 ,NO, 
1785,3-47-20,1,UNIVERSIDAD LAS AMERICAS ,SÍ,DERECHO ,SÍ,SÍ,2015 ,SÍ,2015 
1786,3-47-21,1,UNIVERSIDAD JAIME BAUZATE Y MEZA ,SÍ,PERIODISMO ,NO,NO, ,NO, 
1787,3-47-23,1, , , , , , , , 
1788,3-47-24,1, , , , , , , , 
1789,3-47-27,1, , , , , , , , 
1790,3-47-28,1, , , , , , , , 
1791,3-47-30,1,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS ,SÍ,ESTADISTICA ,SÍ,SÍ,1994 ,SÍ,1997 
1792,3-47-33,1,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL ,SÍ,DERECHO ,SÍ,SÍ,2001 ,SÍ,2002 
1793,3-47-34,1,UNIVERSIDAD SAN IGNACIO DE LOYOLA ,SÍ,CIENCIAS DE LA COMUNICACION ,NO,NO, ,NO, 
1794,3-47-36,1, , , , , , , , 
1795,3-48-1,1,JOSÉ CARLOS MARIÁTEGUI ,SÍ,DERECHO ,SÍ,SÍ,2011 ,SÍ,2012 
1796,3-48-2,1,UNIVERSIDAD JOSÉ CARLOS MARIATEGUI ,SÍ,DERECHO ,SÍ,SÍ,2016 ,SÍ,2018 
1797,3-48-2,2,UNIVERSIDAD NACIONAL DE MOQUEGUA ,SÍ,GESTIÓN PÚBLICA Y DESARROLLO SOCIAL ,NO,NO, ,NO, 
1798,3-48-3,1, , , , , , , , 
1799,3-49-2,1, , , , , , , , 
1800,3-49-3,1,JOSE FAUSTINO SANCHEZ CARRION ,NO,INGENIERIA PESQUERA ,NO,NO, ,NO, 
1801,3-49-3,2,UPSMP ,SÍ,EDUCACION ,SÍ,SÍ,2016 ,NO, 
