,id_hdv,work_rec,workplace,ocup,ruc,Address,start_year,end_year,cntr_wp,dept_wp,prov_wp,dist_wp
2025,2-89-1,1,DIRECCIÓN REGIONAL DE SALUD ICA ,TÉCNICO CONTADOR ,20171178585,URBANIZACIÓN SAN MIGUEL MZ. I LT. 223 - ICA ,2011,HASTA LA ACTUALIDAD,PERÚ ,ICA ,ICA ,ICA 
2026,2-89-2,1,INDEPENDIENTE ,MARTILLERO PUBLICO REGISTRO N° 159 ,10400317530,CALLE LOS JILGUEROS 295 DPTO. 101 ,2002,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LA MOLINA 
2027,2-89-2,2,KONRAD ADENAVER STIFTUNG E.V. ,COORDINADOR DE PROYECTOS ,20501666514,AVENIDA LARCO N° 109 SEGUNDO PISO ,2002,2010,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2028,2-89-3,1,AGRO INVERSIONES A & M PERU SRL ,GERENTE GENERAL ,20534785497,URB. CASUARINAS 5TA ETAPA F10 PRIMER PISO ,2019,HASTA LA ACTUALIDAD,PERÚ ,ICA ,ICA ,ICA 
2029,2-89-3,2,MEGA PACK GROUP SAC ,REPRESENTANTE COMERCIAL ,20511313717,CALLE COMERCIAL MZ. A LT. 9 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LURIN 
2030,2-89-3,3,ABONOS ORGÁNICOS A & M PERU EIRL ,GERENTE COMERCIAL ,20602045111,URB. SAN JOAQUÍN 3RA ETAPA Q 39 ,2018,2018,PERÚ ,ICA ,ICA ,ICA 
2031,2-89-3,4,RIMAC SEGUROS Y REASEGUROS SA ,SUPERVISORA REGIÓN ICA ,20100041953,AV. SAN MARTIN 1103 2DO PISO ,2013,2017,PERÚ ,ICA ,ICA ,ICA 
2032,2-89-3,5,AGRICOLA CHAPI SA ,AUXILIAR AREA COMPRAS ,20372081831,PROLG. LUIS GERÓNIMO DE CABRERA N° 12 ,2010,2011,PERÚ ,ICA ,ICA ,ICA 
2033,2-89-4,1,INDEPENDIENTE ,ABOGADO ,10215233249,URBANIZACIÓN SANTA ANITA MZ. G LT. 31 ,2000,HASTA LA ACTUALIDAD,PERÚ ,ICA ,ICA ,ICA 
2034,2-89-4,2,UNIVERSIDAD ALAS PERUANAS ,ADMINISTRATIVO ACADÉMICO ,20303063766,PARQUE INDUSTRIAL MZ. C LT. 201 ,2006,2019,PERÚ ,ICA ,ICA ,ICA 
2035,2-90-1,1,HARUMY INDUSTRIAS EN BIENES & SERVICIOS SRL ,GERENTE GENERAL ,20524249503,URB. CIUDAD DEL PESCADOR MZ C LT22 DPTO 301 BELLAVISTA CALLAO ,1975,HASTA LA ACTUALIDAD,PERÚ ,CALLAO ,CALLAO ,CALLAO 
2036,2-90-4,1,REVISTA CONVERSANDO ,DIRECTORA ,17386606757,MZ C1 LT 28 ,2002,2019,PERÚ ,CALLAO ,CALLAO ,CALLAO 
2037,2-91-1,1,MUNICIPALIDAD DE JESUS MARIA ,GERENTE DE FISCALIZACION , ,AV. MARIATEGUI N° 850 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
2038,2-91-1,2,MUNICIPALIDAD DE LA MOLINA ,SUB GERENCIA DE FISCALIZACION Y CONTROL ADMINISTRATIVO , ,AVENIDA RICARDO ELIAS APARICIO 740 ,2018,2018,PERÚ ,LIMA ,LIMA ,LA MOLINA 
2039,2-91-1,3,MUNICIPALIDAD DE LIMA METROPOLITANA ,JEFA DE LA DIVISION DE NOMENCLATURA Y NUMERACION , ,JIRON DE LA UNION 300 ,2016,2018,PERÚ ,LIMA ,LIMA ,LIMA 
2040,2-91-1,4,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL MIDIS ,ASESORA , ,AVENIDA PASEO DE LA REPUBLICA 3101 ,2014,2014,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2041,2-91-1,5,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR INABIF ,ASESORA LEGAL , ,AVENIDA SAN MARTIN 685 ,2012,2014,PERÚ ,LIMA ,LIMA ,PUEBLO LIBRE 
2042,2-91-2,1,NOTARIA BANDA GONZALEZ ,ASESORA LEGAL , ,AV PASEO DE LA REPUBLICA 385 ,2016,2018,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
2043,2-91-2,2,GOBIERNO REGIONAL LORETO ,ASESORA LEGAL , ,AV JOSE ABELARDO QUIÑONEZ KM 1.5 VILLA BELEN ,2013,2014,PERÚ ,LORETO ,MAYNAS ,BELEN 
2044,2-91-2,3,NOTARIA SERGIO A DEL CASTILLO ,ASESORA LEGAL , ,AV SAN JUAN 1108 ,2007,2013,PERÚ ,LIMA ,LIMA ,SAN JUAN DE MIRAFLORES 
2045,2-91-3,1,I.E. SAN LUIS MARIA DE MONTFORT N° 1218 ,AUXILIAR DE EDUCACION , ,A.HH. CERRO VECINO HUASCATA MZ N LOTE 10 ,2013,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,CHACLACAYO 
2046,2-91-3,2,INSTITUCIÓN EDUCATIVA AYMON DE LA CRUZ LOPEZ ,AUXILIAR DE EDUCACIÓN , ,JIRON LAS MORAS S/N LA ENCALADA HUACHIPA ,2008,2012,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
2047,2-91-4,1,CONFECCIONES VICKY ,CONFECCIONISTA , ,JR LIBERTAD 105 ,1999,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
2048,2-91-5,1,DEFENSORIA DEL PUEBLO ,ASESOR DE LA ADS. A. CNST. , ,JR. UCAYALI S/N CERCADO ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
2049,2-91-5,2,TRIBUNAL CONSTITUCIONAL ,ABOGADO , ,"JIRÓN ANCASH 390, CERCADO DE LIMA 15001 ",2012,2017,PERÚ ,LIMA ,LIMA ,LIMA 
2050,2-91-5,3,MINISTERIO DE JUSTICIA ,ABOGADO , ,"CA. SCIPIÓN LLONA 350; (MIRAFLORES, LIMA) ",2012,2015,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2051,2-91-5,4,IDL ,ABOGADO/INVESTIGADOR , ,"AV. PARDO Y ALIAGA 272, SAN ISIDRO 15073 ",2009,2012,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2052,2-91-6,1,FONDO DE EMPLEADOS BANCO DE LA NACION ,GERENTE , ,JR. CARABAYA 390 ,2017,2018,PERÚ ,LIMA ,LIMA ,LIMA 
2053,2-91-6,2,LA CURACAO - GRUPO F ,JEFE DE TESORERIA RETAIL , ,SAN TORIN 167 ,2013,2014,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
2054,2-91-6,3,CONGRESO DE LA REPUBLICA ,PROFESIONAL NIVEL SP-6 OFICINA DE PROCESOS Y ESTANDARES , ,PLAZA BOLIVAR S/N ,2015,2016,PERÚ ,LIMA ,LIMA ,LIMA 
2055,2-91-6,4,SATELLITAL PATROL ,ASESOR DE ADMINISTRACION Y FINANZAS , ,AVENIDA JAVIER PRADO ESTE 3380 ,2014,2015,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2056,2-91-6,5,BANCO DE LA NACION ,ASESORAMIENTO EXTERNO LOCACION DE SERVICIO AREA DE FINANZAS- MESA DE DINERO , ,JAVIER PRADO 2499 ,2011,2013,PERÚ ,LIMA ,LIMA ,SAN BORJA 
2057,2-91-7,1,LEON Y GUEVARA CONSULTORES ASOCIADOS ,GERENTE GENERAL ,20545467349,REPUBLICA DE PANAMA 3545 OF 1202 ,2011,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2058,2-91-7,2,MONTT & PARTNERS ,GERENTE DE AREA TRIBUTARIA , ,CALLE INDEPENDENCIA 648 ,2009,2011,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2059,2-91-8,1,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR ,ABOGADO , ,AV. BRASIL 3501 ,2019,2019,PERÚ ,LIMA ,LIMA ,MAGDALENA DEL MAR 
2060,2-91-8,2,CONGRESO DE LA REPUBLICA ,ASESOR , ,PLAZA BOLIVAR S/N ,2012,2019,PERÚ ,LIMA ,LIMA ,LIMA 
2061,2-91-8,3,ESTUDIO JURIDICO VARGAS PAREJA - CONSULTORES Y ABOGADOS ,ABOGADO , ,CALLE CARLOS E FERREYROS 377 ,2008,2008,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2062,2-91-9,1,UNIVERSIDAD PERUANA DE LAS AMERICAS ,DECANO DE LA FACULTAD DE DERECHO ,20506690928,AV. GARCILAZO DE LA VEGA 1880 ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
2063,2-91-10,1,MUNICIPALIDAD DISTRITAL DEL RIMAC ,EMPLEADO , ,ANTON SANCHEZ S/N ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,RIMAC 
2064,2-91-10,2,ESTUDIO DE ABOGADOS ,ABOGADO , ,JR POSEIDON MZ A 25 LOTE 5 UNIDAD INMOBILIARIA B - URB SAGITARIO ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
2065,2-91-10,3,CENTRO DE CONSILIACION SAGITARIO ,DIRECTOR , ,JR POSEIDON MZ A 25 LOTE 5 UNIDAD INMOBILIARIA B - URB SAGITARIO ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
2066,2-91-11,1,MUNICIPALIDAD DISTRITAL SANTIAGO DE SURCO ,ECONOMISTA , ,JR. BOLOGNESI 275 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
2067,2-91-11,2,MINISTERIO DE SALUD ,ASISTENTE ADMINISTRATIVO , ,AVENIDA SALAVERRY 801 ,2014,2019,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
2068,2-91-11,3,CONGRESO DE LA REPUBLICA ,AUXILIAR DE COMISION DE RELACIONES EXTERIORES , ,AVENIDA ABANCAY 251 ,2013,2013,PERÚ ,LIMA ,LIMA ,LIMA 
2069,2-91-12,1,INMOBILIARIA SEOS S.A. ,ABOGADO , ,AV. JOSE PARDO 620 OFICINA 5B ,1995,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2070,2-91-13,1,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES ,FUNCIONARIO PUBLICO , ,"AV. ALFREDO MENDIOLA, SAN MARTÍN DE PORRES 15101 ",2019,2019,PERÚ ,LIMA ,LIMA ,SAN MARTIN DE PORRES 
2071,2-91-13,2,BOTICAS CCP EIRL ,GERENCIA , ,JR VIZCARDO Y GUZMAN 332 URB LOS LIBERTADORES ,2016,2019,PERÚ ,LIMA ,LIMA ,SAN MARTIN DE PORRES 
2072,2-91-13,3,BSP FARMA E.I.R.L ,GERENCIA , ,JR VIZCARDO Y GUZMAN 332 URB LOS LIBERTADORES ,2006,2017,PERÚ ,LIMA ,LIMA ,SAN MARTIN DE PORRES 
2073,2-91-14,1,GRUPO ESBAN SAC ,GERENTE GENERAL ,20550298733,STR 3 GRUPO 20 MZ F LOTE 16 ,2013,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,VILLA EL SALVADOR 
2074,2-91-14,2,MUNICIPALIDAD DE LIMA ,PROMOTOR EDUCATIVO , ,JR CAYLLOMA ,2007,2018,PERÚ ,LIMA ,LIMA ,LIMA 
2075,2-91-14,3,MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO ,COORDINADOR GENERAL DEL PROYECTO DE ALFABETIZACION , ,JR JOSE GALVEZ 895 ,2006,2006,PERÚ ,LIMA ,LIMA ,VILLA MARIA DEL TRIUNFO 
2076,2-91-14,4,MUNICIPALIDAD DISTRITAL VILLA EL SALVADOR ,AGENCIA N 2 PROMOTOR , ,SECTOR GRUPO 15 AV CESAR VALLEJOS ,2011,2011,PERÚ ,LIMA ,LIMA ,VILLA EL SALVADOR 
2077,2-91-14,5,MUNICIPALIDAD DISTRITAL SAN JUAN DE MIRAFLORES ,FISCALIZADOR INSPECTOR , ,AV BELISARIO SUAREZ 1075 ZONA D ,2013,2013,PERÚ ,LIMA ,LIMA ,SAN JUAN DE MIRAFLORES 
2078,2-91-15,1,SPACE CREATE ,GERENTE GENERAL ,20603405723,"AV. BENAVIDES 1180, PISO 7 ",2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2079,2-91-15,2,TURF PERU SAC ,GERENTE GENERAL DE OPERACIONES , ,JR SANTOS ATAHUALPA 901 ,2018,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LOS OLIVOS 
2080,2-91-16,1,UGEL 04 ,TECNICO ADMINISTRATIVO , ,"AV CARABAYLLO 561, COMAS 15311 ",2009,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,COMAS 
2081,2-91-17,1,MUNICIPALIDAD DISTRITAL DE ATE ,ESPECIALISTA EN FORMALIZACION EMPRESARIAL ,20131378620,CARRETERA CENTRAL KM. 7.5 ,2011,2014,PERÚ ,LIMA ,LIMA ,ATE 
2082,2-91-17,2,MUNICIPALIDAD DISTRITAL DE ATE ,REGIDORA , ,CARRETERA CENTRAL KM 7.5 ,2015,2018,PERÚ ,LIMA ,LIMA ,ATE 
2083,2-91-17,3,MUNICIPALIDAD DISTRITAL DE ATE ,REGIDORA , ,CARRETERA CENTRAL KM 7.5 ,2019,2019,PERÚ ,LIMA ,LIMA ,ATE 
2084,2-91-18,1,MUNICIPALIDAD DE SAN MARTIN DE PORRES ,IMAGEN INSTITUCIONAL , ,ALFREDO MEDIOLA 15101 ,2019,2019,PERÚ ,LIMA ,LIMA ,SAN MARTIN DE PORRES 
2085,2-91-18,2,CONGRESO DE LA REPUBLICA ,TECNICO PARLAMENTARIO , ,AVENIDA ABANCAY S/N ,2011,2013,PERÚ ,LIMA ,LIMA ,LIMA 
2086,2-91-19,1,GC GROUP SAC ,GESTOR DE NEGOCIOS , ,AV. REPUBLICA DE COLOMBIA 120 ,2012,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2087,2-91-19,2,WORLD SHIPING LOGISTIC RELOCATION SAC ,GERENTE COMERCIAL , ,CALLE 21 N 950 OF 302 ,2007,2012,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2088,2-91-20,1,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES ,ASESOR ALCALDIA , ,AV ALFREDO MENDIOLA 169 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN MARTIN DE PORRES 
2089,2-91-20,2,REGISTRO DE IDENTIFICACION DE ESTADO CIVIL RENIEC ,SUB GERENTE DE OPERACIONES , ,AVENIDA BOLIVIA 109 ,2007,2018,PERÚ ,LIMA ,LIMA ,LIMA 
2090,2-91-21,1,PEGASO OPERADOR LOGISTICO SAC ,ADMINISTRADOR/GERENTE , ,CARRETERA CANTA CALLAO KM. 6 DPTO 303-A ,2018,HASTA LA ACTUALIDAD,PERÚ ,CALLAO ,CALLAO ,CALLAO 
2091,2-91-21,2,CENTAURO CARGO EIRL ,GERENTE GENERAL , ,CALLE PARAGUAY 118 ,2014,2018,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
2092,2-91-21,3,VULCANO OPERADOR LOGISTICO SAC ,GERENTE GENERAL , ,CALLE PARAGUA 118 ,2009,2013,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
2093,2-91-21,4,AGENCIA DE ADUANAS TRANSCONTINENTAL SA ,GERENTE DE OPERACIONES Y COMERCIAL , ,CALLE ARMANDO BLONDEC ,2003,2009,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2094,2-91-22,1,UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE ,DOCENTE , ,AV ENRIQUE GUZMAN Y VALLE LA CANTUTA CHOSICA ,2012,2019,PERÚ ,LIMA ,LIMA ,LURIGANCHO 
2095,2-91-23,1,MINISTERIO DE TRABAJO Y PROMOCION DEL EMPLEO ,ABOGADA , ,AV SALAVERRY 655 ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
2096,2-91-23,2,CONGRESO DE LA REPUBLICA ,ASESORA , ,PLAZA BOLIVAR S/N ,2012,2016,PERÚ ,LIMA ,LIMA ,LIMA 
2097,2-91-23,3,ONP ,ASESORA LEGAL , ,JR. BOLIVIA 109 ,2011,2012,PERÚ ,LIMA ,LIMA ,LIMA 
2098,2-91-23,4,AVGRICOLA HUARMEY S.A ,ABOGADA EXTERNA , ,BARTOLOME BOGGIO 155 ,2002,HASTA LA ACTUALIDAD,PERÚ ,CALLAO ,CALLAO ,CARMEN DE LA LEGUA-REYNOSO 
2099,2-91-23,5,MINISTERIO DE TRABAJO ,ASESORA LEGAL , ,AV SALAVERRY 655 ,2005,2005,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
2100,2-91-24,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU ,DOCENTE , ,AV. UNIVERSITARIA ,1993,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN MIGUEL 
2101,2-91-24,2,UNIVERSIDAD NACIONAL DEL CALLAO ,DOCENTE , ,AV SANTA ROSA S/N ,2012,HASTA LA ACTUALIDAD,PERÚ ,CALLAO ,CALLAO ,BELLAVISTA 
2102,2-91-25,1,HOSPITAL MARIA AUXILIADORA ,TECNICO ADMINISTRATIVO , ,AV MIGUEL IGLESIAS 968 ,1986,2019,PERÚ ,LIMA ,LIMA ,SAN JUAN DE MIRAFLORES 
2103,2-91-26,1,EMPRESA INDEPENDIENTE ,ASESOR CONTABLE ,10467581614,LAS VIÑEDAS DE SURCO MZ C LT 6 ,2016,2019,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
2104,2-91-27,1,FONDO METROPOLITANO DE INVERSIONES ,BACHILLER INGENIERO DE SISTEMAS ,20164503080,JIRON CARABAYA 831 DPT 401 ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
2105,2-91-27,2,COSECHA DE LOS ANDES S.A.C ,GERENTE GENERAL ,20601324076,MZ I LT 12 URB LA CAPILLA LAS VIÑAS DE LA MOLINA ,2016,2017,PERÚ ,LIMA ,LIMA ,LA MOLINA 
2106,2-91-27,3,CORPORACION INCA HEALTH S.A.C ,JEFE DE INFORMATICA ,20506219281,ALAMEDA DE LOS CEDROS N 185 INT 203 ,2015,2016,PERÚ ,LIMA ,LIMA ,CHORRILLOS 
2107,2-91-27,4,SISTEMA METROPOLITANA DE LA SOLIDARIDAD SISOL ,COORDINADOR DE SOPORTE ,20509510149,JIRON CARLOS CONCHA 155 ,2012,2015,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2108,2-91-28,1,COLEGIO DIVINA MISERICORDIA ,PROFESOR ,10092164832,AV EL SOL 376 URB. SAN CARLOS ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
2109,2-91-28,2,COMERCIAL LOS PARQUETS ,EMPLEADO , ,AVENIDA TINGO MARIA 1234 ,2002,2019,PERÚ ,LIMA ,LIMA ,BREÑA 
2110,2-91-29,1,CHOQUEHUANCA MASSA BELAUNDE ESTUDIO ,ABOGADO , ,AV LOPEZ DE AYALA 1708 ,2012,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN BORJA 
2111,2-91-30,1,SISTEMA METROPOLITANO DE LA SOLIDARIDAD SISOL ,JEFE OFICINA DE ASESORIA JURIDICA ,20509510149,CALLE CABO BLANCO 352 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2112,2-91-30,2,MINISTERIO DE TRABAJO Y PROMOCION DEL EMPLEO ,ASISTENTE JURIDICO II , ,AV SALAVERRY 655 ,1993,2019,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
2113,2-91-31,1,MARÍA DEL CARMEN ESCALANTE ALVA ,SERVICIOS DE CATERING - ELABORACIÓN DE PRODUCTOS DE PANADERÍA ,10408573713,BOULEVARD DE LA LITERATURA 133 ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN BORJA 
2114,2-91-31,2,BNP PARIBAS CARDIF ,EJECUTIVO OPERATIVO DE CUENTA BBVA , ,CANAVAL Y MOREYRA 380 ,2012,2015,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2115,2-91-31,3,AON AFFINITI ,SUPERVISOR OPERATIVO , ,AV DIONICIO DERTIANO 144 ,2008,2010,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2116,2-91-31,4,WILLIS CORREDORES DE SEGUROS ,EJECUTIVO OPERATIVO DE CUENTA DE BBVA , ,AV DE LA FLORESTA 497 ,2010,2012,PERÚ ,LIMA ,LIMA ,SAN BORJA 
2117,2-91-32,1,CONSULTORIO ODONTOLOGICO DENTAL CARE SOLUTION ,ODONTOLOGO , ,CALLE VALLADOLID 105 MAYORAZGO ,2014,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,ATE 
2118,2-91-32,2,MUNICIPALIDAD DISTRITAL DE LA MOLINA ,JEFE DE SERVICIOS , ,AV ELIAS APARICIO 740 - URB LAS LAGUNAS DE LA MOLINA ,2019,2019,PERÚ ,LIMA ,LIMA ,LA MOLINA 
2119,2-91-32,3,MUNICIPALIDAD DISTRITLA DE LA MOLINA ,GESTOR DE SALUD , ,AV ELIAS APARICIO 740 - URB LAS LAGUNAS DE LA MOLINA ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LA MOLINA 
2120,2-91-32,4,AGENCIA VIRGEN DEL CARMEN ,GERENTE ADMINISTRATIVO , ,PROLONGACION CANGALLO 161 ,2005,2007,PERÚ ,LIMA ,LIMA ,LA VICTORIA 
2121,2-91-33,1,FUNDACION IGNACIA RUDULFO VDA DE CANEVARO ,ABOGADO , ,JR WASHINTOG 1544 ,2011,2014,PERÚ ,LIMA ,LIMA ,LIMA 
2122,2-91-33,2,MINISTERIO DE LA PRODUCCION ,ABOGADO , ,CALLE 1 OESTE 60 ,2014,2015,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2123,2-91-33,3,SUPERINTENDECIA NACIONAL DE BIENES ESTATALES ,ABOGADO , ,CALLE CHINCHON 890 ,2015,2019,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2124,2-91-33,4,FONAFE ,ABOGADO , ,AV PASEO DE LA REPUBLICA 3121 ,2019,2019,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2125,2-91-34,1,INGENIERIA EN MAQUINARIAS INDUSTRIALES ,EJECUTIVA EN VENTAS ,20511851450,AV REPUBLICA ARGENTINA 639 ,2017,2017,PERÚ ,LIMA ,LIMA ,LIMA 
2126,2-91-34,2,TEXTILES BUSTAMANTE S.A ,PRACTICANTE DE INGENIERIA MECATRONICA , ,AV. MATERAILES NRO. 2375 LIMA ,2012,2012,PERÚ ,LIMA ,LIMA ,LIMA 
2127,2-91-34,3,CONTROLMATIC ,SUPERVISORA , ,JOSE PARDO S/N ,2019,2019,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2128,2-91-35,1,SPROUTED PROTEINS SAC ,GERENTE IMPORTACIONES ,20566289912,"PANAMERICANA SUR KM 29.5, ALMACENES MEGA CENTROS LOCAL I 7 ",2018,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LURIN 
2129,2-91-35,2,NEXUS TRADING GROUP LLC ,AREAS DE COMPRAS , ,CAPULIES 335 ,2017,2018,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
2130,2-91-35,3,NORTEXTIL SA ,AREA DE IMPORTACIONES , ,AVENIDA ARGENTINA S/N ,2013,2014,PERÚ ,LIMA ,LIMA ,LIMA 
2131,2-91-36,1,G&D CORPORATIVO SAC/GALVEZ&DOLOIER ABOGADOS S CIVIL RL ,ABOGADA , ,AV EL DERBY 254 OF 804 ,2016,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
2132,2-91-36,2,ERNST & YOUNG ASESORES S. CIVIL DE R.L ,ABOGADA , ,VICTOR ANDRES BELAUNDE 171 ,2012,2016,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
2133,2-92-1,1,INDEPENDIENTE ,INGINIERO CIVIL ,10283092653,URB.JOSE ORTIZ VERGARA MZ C LOT.4 ,1996,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
2134,2-92-2,1,MUNICIPALIDAD PROVINCIAL DE LA MAR ,ASESORA EXTERNA , ,CUADRA MUNICIPAL N° 103 ,2019,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,LA MAR ,SAN MIGUEL 
2135,2-92-3,1,INDEPENDIENTE ,ECONOMISTA , ,"ASOCIACIÓN LA VICTORIA MZA. G, LT. 10 - JIRÓN JORGE CHÁVEZ ",2005,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,HUAMANGA ,SAN JUAN BAUTISTA 
2136,2-93-1,1,ESTUDIO JURÍDICO PARTICULAR ,ABOGADO LITIGANTE , ,"PJE. ALFARO N° 148, OF. 201, DEL DISTRITO DE EL TAMBO. ",2017,HASTA LA ACTUALIDAD,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
2137,2-93-2,1,"CENTRO DE CONCILIACION ""LA JUSTICIA A TU ALCANCE Y TUS MANOS"" ",CONCILIADORA EXTRAJUDICIAL ,20600131274,JR. LIMA N° 671 - TARMA ,2015,HASTA LA ACTUALIDAD,PERÚ ,JUNIN ,TARMA ,TARMA 
2138,2-93-2,2,SERVICIOS GENERALES PIRAMIDE EIRL ,GERENTE GENERAL , ,JR. LIMA 671- CERCADO DE TARMA ,2009,2013,PERÚ ,JUNIN ,TARMA ,TARMA 
2139,2-93-3,1,CLINICA DENTAL DRES. SALAZAR RODRIGUEZ ,CIRUJANO DENTISTA ,10700390999,"CALLE REAL 209, SEGUNDO PISO, OF. 201 ",2018,HASTA LA ACTUALIDAD,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
2140,2-93-3,2,"CENTRO ODONTOLOGICO ""MULTIORAL"" ",DENTISTA , ,"JR. ANCAS N° 543 - SEGUNDO PISO, OF. 203 ",2015,2016,PERÚ ,JUNIN ,HUANCAYO ,HUANCAYO 
2141,2-93-4,1,CONTRATISTAS GENERALES - CONSULTORIA E INVERSIONES C.R.SAC. ,REPRESENTANTE LEGAL ,20568472277,JR. FRANCISCO BOLOGNESI N° 768- SAN AGUSTIN ,2012,HASTA LA ACTUALIDAD,PERÚ ,JUNIN ,HUANCAYO ,SAN AGUSTIN 
2142,2-93-5,1,GOBIERNO REGIONAL DE JUNIN ,SERVICIOS POR TERCEROS - COORDINADODOR DE LA ZONA VRAEM DEL PROYECTO SUPERATE JUNIN ,20486021692,JR. LORETO N° 363 - SUB GERENCIA DE DESARROLLO SOCIAL ,2015,2018,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
2143,2-94-1,1,NAURALEZA Y CULTURA INTERNACIONAL ,ESPECIALISTA Y COORDINADOR , ,URB. JARDIN 35 IQUITOS ,2011,2019,PERÚ ,LORETO ,MAYNAS ,IQUITOS 
